reading_id,sensor_id,ts,value
10159,5,2024-06-03 06:00:00,66.12
10160,5,2024-06-03 07:00:00,68.73
10161,5,2024-06-03 08:00:00,74.26
10162,5,2024-06-03 09:00:00,71.95
10163,5,2024-06-03 10:00:00,72.75
10164,5,2024-06-03 11:00:00,74.4
10165,5,2024-06-03 12:00:00,85.16
10166,5,2024-06-03 13:00:00,80.31
10167,5,2024-06-03 14:00:00,81.48
10168,5,2024-06-03 15:00:00,69.49
10169,5,2024-06-03 16:00:00,67.9
10170,5,2024-06-03 17:00:00,69.0
10171,5,2024-06-03 18:00:00,76.34
10172,5,2024-06-03 19:00:00,61.83
10173,5,2024-06-03 20:00:00,61.0
10174,5,2024-06-03 21:00:00,55.25
10175,5,2024-06-03 22:00:00,62.2
10176,5,2024-06-03 23:00:00,65.94
10177,5,2024-06-04 00:00:00,65.63
10178,5,2024-06-04 01:00:00,51.09
10179,5,2024-06-04 02:00:00,57.04
10180,5,2024-06-04 03:00:00,63.23
10181,5,2024-06-04 04:00:00,69.75
10182,5,2024-06-04 05:00:00,68.82
10183,5,2024-06-04 06:00:00,64.79
10184,5,2024-06-04 07:00:00,73.51
10185,5,2024-06-04 08:00:00,77.76
10186,5,2024-06-04 09:00:00,69.97
10187,5,2024-06-04 10:00:00,73.9
10188,5,2024-06-04 11:00:00,81.44
10189,5,2024-06-04 12:00:00,82.72
10190,5,2024-06-04 13:00:00,68.55
10191,5,2024-06-04 14:00:00,73.99
10192,5,2024-06-04 15:00:00,71.72
10193,5,2024-06-04 16:00:00,73.54
10194,5,2024-06-04 17:00:00,76.22
10195,5,2024-06-04 18:00:00,63.8
10196,5,2024-06-04 19:00:00,59.76
10197,5,2024-06-04 20:00:00,63.11
10198,5,2024-06-04 21:00:00,63.4
10199,5,2024-06-04 22:00:00,56.14
10200,5,2024-06-04 23:00:00,64.0
10201,5,2024-06-05 00:00:00,61.63
10202,5,2024-06-05 01:00:00,63.11
10203,5,2024-06-05 02:00:00,57.99
10204,5,2024-06-05 03:00:00,61.04
10205,5,2024-06-05 04:00:00,63.61
10206,5,2024-06-05 05:00:00,64.32
10207,5,2024-06-05 06:00:00,65.31
10208,5,2024-06-05 07:00:00,72.98
10209,5,2024-06-05 08:00:00,76.83
10210,5,2024-06-05 09:00:00,70.01
10211,5,2024-06-05 10:00:00,69.29
10212,5,2024-06-05 11:00:00,75.54
10213,5,2024-06-05 12:00:00,79.95
10214,5,2024-06-05 13:00:00,73.64
10215,5,2024-06-05 14:00:00,73.67
10216,5,2024-06-05 15:00:00,77.93
10217,5,2024-06-05 16:00:00,71.07
10218,5,2024-06-05 17:00:00,66.6
10219,5,2024-06-05 18:00:00,70.47
10220,5,2024-06-05 19:00:00,59.19
10221,5,2024-06-05 20:00:00,63.77
10222,5,2024-06-05 21:00:00,68.07
10223,5,2024-06-05 22:00:00,67.46
10224,5,2024-06-05 23:00:00,59.86
10225,5,2024-06-06 00:00:00,63.2
10226,5,2024-06-06 01:00:00,62.64
10227,5,2024-06-06 02:00:00,64.01
10228,5,2024-06-06 03:00:00,63.45
10229,5,2024-06-06 04:00:00,63.63
10230,5,2024-06-06 05:00:00,70.86
10231,5,2024-06-06 06:00:00,65.42
10232,5,2024-06-06 07:00:00,70.31
10233,5,2024-06-06 08:00:00,74.89
10234,5,2024-06-06 09:00:00,73.47
10235,5,2024-06-06 10:00:00,86.69
10236,5,2024-06-06 11:00:00,82.86
10237,5,2024-06-06 12:00:00,75.25
10238,5,2024-06-06 13:00:00,75.98
10239,5,2024-06-06 14:00:00,76.89
10240,5,2024-06-06 15:00:00,62.06
10241,5,2024-06-06 16:00:00,70.88
10242,5,2024-06-06 17:00:00,60.81
10243,5,2024-06-06 18:00:00,71.09
10244,5,2024-06-06 19:00:00,66.14
10245,5,2024-06-06 20:00:00,74.61
10246,5,2024-06-06 21:00:00,62.15
10247,5,2024-06-06 22:00:00,60.08
10248,5,2024-06-06 23:00:00,58.12
10249,5,2024-06-07 00:00:00,70.61
10250,5,2024-06-07 01:00:00,62.52
10251,5,2024-06-07 02:00:00,70.2
10252,5,2024-06-07 03:00:00,63.41
10253,5,2024-06-07 04:00:00,58.65
10254,5,2024-06-07 05:00:00,63.98
10255,5,2024-06-07 06:00:00,74.58
10256,5,2024-06-07 07:00:00,79.35
10257,5,2024-06-07 08:00:00,78.03
10258,5,2024-06-07 09:00:00,75.25
10259,5,2024-06-07 10:00:00,76.39
10260,5,2024-06-07 11:00:00,74.42
10261,5,2024-06-07 12:00:00,78.76
10262,5,2024-06-07 13:00:00,78.22
10263,5,2024-06-07 14:00:00,69.8
10264,5,2024-06-07 15:00:00,71.17
10265,5,2024-06-07 16:00:00,72.14
10266,5,2024-06-07 17:00:00,73.09
10267,5,2024-06-07 18:00:00,76.18
10268,5,2024-06-07 19:00:00,75.47
10269,5,2024-06-07 20:00:00,69.24
10270,5,2024-06-07 21:00:00,64.83
10271,5,2024-06-07 22:00:00,64.01
10272,5,2024-06-07 23:00:00,62.56
10273,5,2024-06-08 00:00:00,70.62
10274,5,2024-06-08 01:00:00,61.16
10275,5,2024-06-08 02:00:00,63.76
10276,5,2024-06-08 03:00:00,65.37
10277,5,2024-06-08 04:00:00,71.08
10278,5,2024-06-08 05:00:00,67.34
10279,5,2024-06-08 06:00:00,71.46
10280,5,2024-06-08 07:00:00,70.16
10281,5,2024-06-08 08:00:00,82.61
10282,5,2024-06-08 09:00:00,74.64
10283,5,2024-06-08 10:00:00,74.29
10284,5,2024-06-08 11:00:00,82.34
10285,5,2024-06-08 12:00:00,68.59
10286,5,2024-06-08 13:00:00,82.89
10287,5,2024-06-08 14:00:00,69.49
10288,5,2024-06-08 15:00:00,76.78
10289,5,2024-06-08 16:00:00,78.16
10290,5,2024-06-08 17:00:00,66.2
10291,5,2024-06-08 18:00:00,72.48
10292,5,2024-06-08 19:00:00,64.9
10293,5,2024-06-08 20:00:00,65.81
10294,5,2024-06-08 21:00:00,65.17
10295,5,2024-06-08 22:00:00,60.76
10296,5,2024-06-08 23:00:00,59.41
10297,5,2024-06-09 00:00:00,60.86
10298,5,2024-06-09 01:00:00,66.74
10299,5,2024-06-09 02:00:00,60.73
10300,5,2024-06-09 03:00:00,70.58
10301,5,2024-06-09 04:00:00,79.31
10302,5,2024-06-09 05:00:00,68.03
10303,5,2024-06-09 06:00:00,73.78
10304,5,2024-06-09 07:00:00,75.46
10305,5,2024-06-09 08:00:00,74.57
10306,5,2024-06-09 09:00:00,76.98
10307,5,2024-06-09 10:00:00,81.51
10308,5,2024-06-09 11:00:00,75.97
10309,5,2024-06-09 12:00:00,80.51
10310,5,2024-06-09 13:00:00,70.03
10311,5,2024-06-09 14:00:00,80.88
10312,5,2024-06-09 15:00:00,79.03
10313,5,2024-06-09 16:00:00,74.92
10314,5,2024-06-09 17:00:00,67.01
10315,5,2024-06-09 18:00:00,67.5
10316,5,2024-06-09 19:00:00,63.19
10317,5,2024-06-09 20:00:00,64.76
10318,5,2024-06-09 21:00:00,59.85
10319,5,2024-06-09 22:00:00,61.81
10320,5,2024-06-09 23:00:00,61.32
10321,5,2024-06-10 00:00:00,67.21
10322,5,2024-06-10 01:00:00,66.03
10323,5,2024-06-10 02:00:00,70.52
10324,5,2024-06-10 03:00:00,68.19
10325,5,2024-06-10 04:00:00,70.74
10326,5,2024-06-10 05:00:00,70.83
10327,5,2024-06-10 06:00:00,77.62
10328,5,2024-06-10 07:00:00,74.13
10329,5,2024-06-10 08:00:00,68.41
10330,5,2024-06-10 09:00:00,79.75
10331,5,2024-06-10 10:00:00,70.66
10332,5,2024-06-10 11:00:00,76.3
10333,5,2024-06-10 12:00:00,77.81
10334,5,2024-06-10 13:00:00,83.21
10335,5,2024-06-10 14:00:00,75.83
10336,5,2024-06-10 15:00:00,70.58
10337,5,2024-06-10 16:00:00,72.0
10338,5,2024-06-10 17:00:00,67.44
10339,5,2024-06-10 18:00:00,72.38
10340,5,2024-06-10 19:00:00,65.85
10341,5,2024-06-10 20:00:00,68.58
10342,5,2024-06-10 21:00:00,70.36
10343,5,2024-06-10 22:00:00,62.92
10344,5,2024-06-10 23:00:00,66.52
10345,5,2024-06-11 00:00:00,66.59
10346,5,2024-06-11 01:00:00,49.32
10347,5,2024-06-11 02:00:00,59.05
10348,5,2024-06-11 03:00:00,63.24
10349,5,2024-06-11 04:00:00,60.26
10350,5,2024-06-11 05:00:00,70.67
10351,5,2024-06-11 06:00:00,63.15
10352,5,2024-06-11 07:00:00,67.7
10353,5,2024-06-11 08:00:00,73.35
10354,5,2024-06-11 09:00:00,67.84
10355,5,2024-06-11 10:00:00,75.58
10356,5,2024-06-11 11:00:00,82.15
10357,5,2024-06-11 12:00:00,65.02
10358,5,2024-06-11 13:00:00,79.39
10359,5,2024-06-11 14:00:00,69.05
10360,5,2024-06-11 15:00:00,68.52
10361,5,2024-06-11 16:00:00,73.47
10362,5,2024-06-11 17:00:00,74.04
10363,5,2024-06-11 18:00:00,69.25
10364,5,2024-06-11 19:00:00,71.9
10365,5,2024-06-11 20:00:00,66.46
10366,5,2024-06-11 21:00:00,62.59
10367,5,2024-06-11 22:00:00,64.43
10368,5,2024-06-11 23:00:00,61.6
10369,5,2024-06-12 00:00:00,63.64
10370,5,2024-06-12 01:00:00,65.77
10371,5,2024-06-12 02:00:00,73.58
10372,5,2024-06-12 03:00:00,70.23
10373,5,2024-06-12 04:00:00,67.62
10374,5,2024-06-12 05:00:00,65.16
10375,5,2024-06-12 06:00:00,79.19
10376,5,2024-06-12 07:00:00,75.62
10377,5,2024-06-12 08:00:00,71.76
10378,5,2024-06-12 09:00:00,76.39
10379,5,2024-06-12 10:00:00,69.65
10380,5,2024-06-12 11:00:00,80.96
10381,5,2024-06-12 12:00:00,76.12
10382,5,2024-06-12 13:00:00,81.19
10383,5,2024-06-12 14:00:00,76.14
10384,5,2024-06-12 15:00:00,76.38
10385,5,2024-06-12 16:00:00,79.77
10386,5,2024-06-12 17:00:00,69.64
10387,5,2024-06-12 18:00:00,72.57
10388,5,2024-06-12 19:00:00,68.35
10389,5,2024-06-12 20:00:00,76.42
10390,5,2024-06-12 21:00:00,65.65
10391,5,2024-06-12 22:00:00,70.74
10392,5,2024-06-12 23:00:00,57.93
10393,5,2024-06-13 00:00:00,62.06
10394,5,2024-06-13 01:00:00,62.09
10395,5,2024-06-13 02:00:00,63.23
10396,5,2024-06-13 03:00:00,65.93
10397,5,2024-06-13 04:00:00,68.62
10398,5,2024-06-13 05:00:00,65.63
10399,5,2024-06-13 06:00:00,71.06
10400,5,2024-06-13 07:00:00,81.63
10401,5,2024-06-13 08:00:00,75.02
10402,5,2024-06-13 09:00:00,68.03
10403,5,2024-06-13 10:00:00,77.22
10404,5,2024-06-13 11:00:00,76.09
10405,5,2024-06-13 12:00:00,83.06
10406,5,2024-06-13 13:00:00,76.68
10407,5,2024-06-13 14:00:00,79.15
10408,5,2024-06-13 15:00:00,79.53
10409,5,2024-06-13 16:00:00,72.23
10410,5,2024-06-13 17:00:00,86.01
10411,5,2024-06-13 18:00:00,74.56
10412,5,2024-06-13 19:00:00,63.51
10413,5,2024-06-13 20:00:00,61.25
10414,5,2024-06-13 21:00:00,65.88
10415,5,2024-06-13 22:00:00,67.32
10416,5,2024-06-13 23:00:00,63.7
10417,5,2024-06-14 00:00:00,58.77
10418,5,2024-06-14 01:00:00,61.54
10419,5,2024-06-14 02:00:00,59.96
10420,5,2024-06-14 03:00:00,70.59
10421,5,2024-06-14 04:00:00,65.43
10422,5,2024-06-14 05:00:00,73.12
10423,5,2024-06-14 06:00:00,72.54
10424,5,2024-06-14 07:00:00,75.17
10425,5,2024-06-14 08:00:00,73.41
10426,5,2024-06-14 09:00:00,73.61
10427,5,2024-06-14 10:00:00,73.79
10428,5,2024-06-14 11:00:00,74.79
10429,5,2024-06-14 12:00:00,70.66
10430,5,2024-06-14 13:00:00,73.33
10431,5,2024-06-14 14:00:00,79.72
10432,5,2024-06-14 15:00:00,82.65
10433,5,2024-06-14 16:00:00,68.38
10434,5,2024-06-14 17:00:00,71.73
10435,5,2024-06-14 18:00:00,73.78
10436,5,2024-06-14 19:00:00,70.23
10437,5,2024-06-14 20:00:00,74.53
10438,5,2024-06-14 21:00:00,70.66
10439,5,2024-06-14 22:00:00,63.14
10440,5,2024-06-14 23:00:00,65.13
10441,5,2024-06-15 00:00:00,57.35
10442,5,2024-06-15 01:00:00,61.37
10443,5,2024-06-15 02:00:00,62.21
10444,5,2024-06-15 03:00:00,64.39
10445,5,2024-06-15 04:00:00,60.96
10446,5,2024-06-15 05:00:00,72.48
10447,5,2024-06-15 06:00:00,67.96
10448,5,2024-06-15 07:00:00,67.03
10449,5,2024-06-15 08:00:00,60.92
10450,5,2024-06-15 09:00:00,69.15
10451,5,2024-06-15 10:00:00,69.81
10452,5,2024-06-15 11:00:00,74.94
10453,5,2024-06-15 12:00:00,86.72
10454,5,2024-06-15 13:00:00,69.95
10455,5,2024-06-15 14:00:00,83.45
10456,5,2024-06-15 15:00:00,74.57
10457,5,2024-06-15 16:00:00,68.81
10458,5,2024-06-15 17:00:00,73.58
10459,5,2024-06-15 18:00:00,64.74
10460,5,2024-06-15 19:00:00,70.74
10461,5,2024-06-15 20:00:00,67.82
10462,5,2024-06-15 21:00:00,63.19
10463,5,2024-06-15 22:00:00,64.18
10464,5,2024-06-15 23:00:00,65.55
10465,5,2024-06-16 00:00:00,61.74
10466,5,2024-06-16 01:00:00,63.55
10467,5,2024-06-16 02:00:00,56.91
10468,5,2024-06-16 03:00:00,54.65
10469,5,2024-06-16 04:00:00,66.37
10470,5,2024-06-16 05:00:00,63.48
10471,5,2024-06-16 06:00:00,69.93
10472,5,2024-06-16 07:00:00,68.78
10473,5,2024-06-16 08:00:00,75.82
10474,5,2024-06-16 09:00:00,69.76
10475,5,2024-06-16 10:00:00,76.9
10476,5,2024-06-16 11:00:00,80.61
10477,5,2024-06-16 12:00:00,79.61
10478,5,2024-06-16 13:00:00,74.36
10479,5,2024-06-16 14:00:00,72.46
10480,5,2024-06-16 15:00:00,80.18
10481,5,2024-06-16 16:00:00,71.79
10482,5,2024-06-16 17:00:00,70.26
10483,5,2024-06-16 18:00:00,70.33
10484,5,2024-06-16 19:00:00,66.26
10485,5,2024-06-16 20:00:00,60.55
10486,5,2024-06-16 21:00:00,76.08
10487,5,2024-06-16 22:00:00,66.11
10488,5,2024-06-16 23:00:00,53.18
10489,5,2024-06-17 00:00:00,61.18
10490,5,2024-06-17 01:00:00,63.46
10491,5,2024-06-17 02:00:00,67.19
10492,5,2024-06-17 03:00:00,65.26
10493,5,2024-06-17 04:00:00,61.06
10494,5,2024-06-17 05:00:00,65.03
10495,5,2024-06-17 06:00:00,71.48
10496,5,2024-06-17 07:00:00,76.5
10497,5,2024-06-17 08:00:00,74.64
10498,5,2024-06-17 09:00:00,73.47
10499,5,2024-06-17 10:00:00,80.45
10500,5,2024-06-17 11:00:00,83.29
10501,5,2024-06-17 12:00:00,77.71
10502,5,2024-06-17 13:00:00,79.25
10503,5,2024-06-17 14:00:00,77.78
10504,5,2024-06-17 15:00:00,80.42
10505,5,2024-06-17 16:00:00,69.0
10506,5,2024-06-17 17:00:00,74.06
10507,5,2024-06-17 18:00:00,66.26
10508,5,2024-06-17 19:00:00,65.2
10509,5,2024-06-17 20:00:00,63.37
10510,5,2024-06-17 21:00:00,66.08
10511,5,2024-06-17 22:00:00,65.51
10512,5,2024-06-17 23:00:00,66.56
10513,5,2024-06-18 00:00:00,57.28
10514,5,2024-06-18 01:00:00,56.49
10515,5,2024-06-18 02:00:00,63.34
10516,5,2024-06-18 03:00:00,64.62
10517,5,2024-06-18 04:00:00,70.78
10518,5,2024-06-18 05:00:00,69.94
10519,5,2024-06-18 06:00:00,66.33
10520,5,2024-06-18 07:00:00,77.98
10521,5,2024-06-18 08:00:00,68.34
10522,5,2024-06-18 09:00:00,71.25
10523,5,2024-06-18 10:00:00,85.13
10524,5,2024-06-18 11:00:00,79.08
10525,5,2024-06-18 12:00:00,67.3
10526,5,2024-06-18 13:00:00,78.72
10527,5,2024-06-18 14:00:00,76.76
10528,5,2024-06-18 15:00:00,77.75
10529,5,2024-06-18 16:00:00,67.04
10530,5,2024-06-18 17:00:00,69.88
10531,5,2024-06-18 18:00:00,62.79
10532,5,2024-06-18 19:00:00,65.99
10533,5,2024-06-18 20:00:00,66.22
10534,5,2024-06-18 21:00:00,66.96
10535,5,2024-06-18 22:00:00,56.96
10536,5,2024-06-18 23:00:00,61.92
10537,5,2024-06-19 00:00:00,68.43
10538,5,2024-06-19 01:00:00,61.65
10539,5,2024-06-19 02:00:00,69.07
10540,5,2024-06-19 03:00:00,67.87
10541,5,2024-06-19 04:00:00,57.52
10542,5,2024-06-19 05:00:00,68.97
10543,5,2024-06-19 06:00:00,72.62
10544,5,2024-06-19 07:00:00,68.04
10545,5,2024-06-19 08:00:00,76.03
10546,5,2024-06-19 09:00:00,77.92
10547,5,2024-06-19 10:00:00,66.4
10548,5,2024-06-19 11:00:00,72.74
10549,5,2024-06-19 12:00:00,74.73
10550,5,2024-06-19 13:00:00,79.84
10551,5,2024-06-19 14:00:00,75.04
10552,5,2024-06-19 15:00:00,73.67
10553,5,2024-06-19 16:00:00,73.0
10554,5,2024-06-19 17:00:00,68.63
10555,5,2024-06-19 18:00:00,68.71
10556,5,2024-06-19 19:00:00,75.62
10557,5,2024-06-19 20:00:00,68.05
10558,5,2024-06-19 21:00:00,69.99
10559,5,2024-06-19 22:00:00,73.04
10560,5,2024-06-19 23:00:00,64.35
10561,5,2024-06-20 00:00:00,59.06
10562,5,2024-06-20 01:00:00,64.52
10563,5,2024-06-20 02:00:00,62.25
10564,5,2024-06-20 03:00:00,71.2
10565,5,2024-06-20 04:00:00,66.26
10566,5,2024-06-20 05:00:00,63.26
10567,5,2024-06-20 06:00:00,68.61
10568,5,2024-06-20 07:00:00,75.09
10569,5,2024-06-20 08:00:00,71.61
10570,5,2024-06-20 09:00:00,68.05
10571,5,2024-06-20 10:00:00,70.78
10572,5,2024-06-20 11:00:00,74.47
10573,5,2024-06-20 12:00:00,76.69
10574,5,2024-06-20 13:00:00,77.18
10575,5,2024-06-20 14:00:00,75.99
10576,5,2024-06-20 15:00:00,80.07
10577,5,2024-06-20 16:00:00,70.1
10578,5,2024-06-20 17:00:00,71.7
10579,5,2024-06-20 18:00:00,68.62
10580,5,2024-06-20 19:00:00,68.29
10581,5,2024-06-20 20:00:00,58.21
10582,5,2024-06-20 21:00:00,61.51
10583,5,2024-06-20 22:00:00,54.33
10584,5,2024-06-20 23:00:00,68.48
10585,5,2024-06-21 00:00:00,68.46
10586,5,2024-06-21 01:00:00,60.55
10587,5,2024-06-21 02:00:00,71.08
10588,5,2024-06-21 03:00:00,62.96
10589,5,2024-06-21 04:00:00,60.89
10590,5,2024-06-21 05:00:00,68.24
10591,5,2024-06-21 06:00:00,76.56
10592,5,2024-06-21 07:00:00,68.01
10593,5,2024-06-21 08:00:00,68.56
10594,5,2024-06-21 09:00:00,79.26
10595,5,2024-06-21 10:00:00,76.86
10596,5,2024-06-21 11:00:00,72.93
10597,5,2024-06-21 12:00:00,85.28
10598,5,2024-06-21 13:00:00,81.42
10599,5,2024-06-21 14:00:00,75.07
10600,5,2024-06-21 15:00:00,73.42
10601,5,2024-06-21 16:00:00,74.76
10602,5,2024-06-21 17:00:00,72.35
10603,5,2024-06-21 18:00:00,64.81
10604,5,2024-06-21 19:00:00,67.7
10605,5,2024-06-21 20:00:00,71.79
10606,5,2024-06-21 21:00:00,64.55
10607,5,2024-06-21 22:00:00,57.0
10608,5,2024-06-21 23:00:00,62.95
10609,5,2024-06-22 00:00:00,59.49
10610,5,2024-06-22 01:00:00,60.52
10611,5,2024-06-22 02:00:00,65.33
10612,5,2024-06-22 03:00:00,67.29
10613,5,2024-06-22 04:00:00,61.86
10614,5,2024-06-22 05:00:00,72.33
10615,5,2024-06-22 06:00:00,67.27
10616,5,2024-06-22 07:00:00,85.2
10617,5,2024-06-22 08:00:00,76.43
10618,5,2024-06-22 09:00:00,73.25
10619,5,2024-06-22 10:00:00,72.76
10620,5,2024-06-22 11:00:00,78.65
10621,5,2024-06-22 12:00:00,79.91
10622,5,2024-06-22 13:00:00,79.83
10623,5,2024-06-22 14:00:00,81.31
10624,5,2024-06-22 15:00:00,83.45
10625,5,2024-06-22 16:00:00,68.36
10626,5,2024-06-22 17:00:00,65.1
10627,5,2024-06-22 18:00:00,74.42
10628,5,2024-06-22 19:00:00,66.81
10629,5,2024-06-22 20:00:00,69.58
10630,5,2024-06-22 21:00:00,65.7
10631,5,2024-06-22 22:00:00,57.07
10632,5,2024-06-22 23:00:00,56.82
10633,5,2024-06-23 00:00:00,67.09
10634,5,2024-06-23 01:00:00,51.96
10635,5,2024-06-23 02:00:00,69.54
10636,5,2024-06-23 03:00:00,64.23
10637,5,2024-06-23 04:00:00,68.28
10638,5,2024-06-23 05:00:00,60.55
10639,5,2024-06-23 06:00:00,74.09
10640,5,2024-06-23 07:00:00,68.92
10641,5,2024-06-23 08:00:00,60.8
10642,5,2024-06-23 09:00:00,80.43
10643,5,2024-06-23 10:00:00,68.74
10644,5,2024-06-23 11:00:00,77.82
10645,5,2024-06-23 12:00:00,76.98
10646,5,2024-06-23 13:00:00,78.04
10647,5,2024-06-23 14:00:00,77.8
10648,5,2024-06-23 15:00:00,73.76
10649,5,2024-06-23 16:00:00,75.6
10650,5,2024-06-23 17:00:00,76.99
10651,5,2024-06-23 18:00:00,74.63
10652,5,2024-06-23 19:00:00,71.21
10653,5,2024-06-23 20:00:00,63.73
10654,5,2024-06-23 21:00:00,66.07
10655,5,2024-06-23 22:00:00,59.5
10656,5,2024-06-23 23:00:00,61.59
10657,5,2024-06-24 00:00:00,55.33
10658,5,2024-06-24 01:00:00,67.57
10659,5,2024-06-24 02:00:00,69.27
10660,5,2024-06-24 03:00:00,65.93
10661,5,2024-06-24 04:00:00,62.74
10662,5,2024-06-24 05:00:00,79.55
10663,5,2024-06-24 06:00:00,62.62
10664,5,2024-06-24 07:00:00,66.64
10665,5,2024-06-24 08:00:00,68.69
10666,5,2024-06-24 09:00:00,75.54
10667,5,2024-06-24 10:00:00,73.31
10668,5,2024-06-24 11:00:00,78.1
10669,5,2024-06-24 12:00:00,83.71
10670,5,2024-06-24 13:00:00,77.61
10671,5,2024-06-24 14:00:00,78.22
10672,5,2024-06-24 15:00:00,69.9
10673,5,2024-06-24 16:00:00,76.25
10674,5,2024-06-24 17:00:00,73.29
10675,5,2024-06-24 18:00:00,77.42
10676,5,2024-06-24 19:00:00,61.76
10677,5,2024-06-24 20:00:00,77.53
10678,5,2024-06-24 21:00:00,71.6
10679,5,2024-06-24 22:00:00,66.91
10680,5,2024-06-24 23:00:00,64.73
10681,5,2024-06-25 00:00:00,64.78
10682,5,2024-06-25 01:00:00,68.45
10683,5,2024-06-25 02:00:00,63.97
10684,5,2024-06-25 03:00:00,68.09
10685,5,2024-06-25 04:00:00,66.51
10686,5,2024-06-25 05:00:00,71.0
10687,5,2024-06-25 06:00:00,70.26
10688,5,2024-06-25 07:00:00,76.05
10689,5,2024-06-25 08:00:00,74.7
10690,5,2024-06-25 09:00:00,75.53
10691,5,2024-06-25 10:00:00,82.67
10692,5,2024-06-25 11:00:00,75.0
10693,5,2024-06-25 12:00:00,81.04
10694,5,2024-06-25 13:00:00,82.59
10695,5,2024-06-25 14:00:00,76.84
10696,5,2024-06-25 15:00:00,75.54
10697,5,2024-06-25 16:00:00,69.0
10698,5,2024-06-25 17:00:00,74.21
10699,5,2024-06-25 18:00:00,69.64
10700,5,2024-06-25 19:00:00,70.14
10701,5,2024-06-25 20:00:00,61.57
10702,5,2024-06-25 21:00:00,68.49
10703,5,2024-06-25 22:00:00,74.91
10704,5,2024-06-25 23:00:00,58.91
10705,5,2024-06-26 00:00:00,62.94
10706,5,2024-06-26 01:00:00,70.37
10707,5,2024-06-26 02:00:00,66.53
10708,5,2024-06-26 03:00:00,62.72
10709,5,2024-06-26 04:00:00,68.46
10710,5,2024-06-26 05:00:00,66.13
10711,5,2024-06-26 06:00:00,66.19
10712,5,2024-06-26 07:00:00,68.73
10713,5,2024-06-26 08:00:00,71.4
10714,5,2024-06-26 09:00:00,66.69
10715,5,2024-06-26 10:00:00,79.43
10716,5,2024-06-26 11:00:00,78.35
10717,5,2024-06-26 12:00:00,81.47
10718,5,2024-06-26 13:00:00,79.69
10719,5,2024-06-26 14:00:00,75.14
10720,5,2024-06-26 15:00:00,70.36
10721,5,2024-06-26 16:00:00,74.26
10722,5,2024-06-26 17:00:00,72.58
10723,5,2024-06-26 18:00:00,67.48
10724,5,2024-06-26 19:00:00,70.45
10725,5,2024-06-26 20:00:00,63.11
10726,5,2024-06-26 21:00:00,65.53
10727,5,2024-06-26 22:00:00,68.31
10728,5,2024-06-26 23:00:00,67.49
10729,5,2024-06-27 00:00:00,65.03
10730,5,2024-06-27 01:00:00,74.1
10731,5,2024-06-27 02:00:00,66.17
10732,5,2024-06-27 03:00:00,71.17
10733,5,2024-06-27 04:00:00,63.8
10734,5,2024-06-27 05:00:00,78.93
10735,5,2024-06-27 06:00:00,66.03
10736,5,2024-06-27 07:00:00,75.47
10737,5,2024-06-27 08:00:00,83.0
10738,5,2024-06-27 09:00:00,78.21
10739,5,2024-06-27 10:00:00,76.9
10740,5,2024-06-27 11:00:00,72.68
10741,5,2024-06-27 12:00:00,76.65
10742,5,2024-06-27 13:00:00,73.15
10743,5,2024-06-27 14:00:00,75.69
10744,5,2024-06-27 15:00:00,81.71
10745,5,2024-06-27 16:00:00,82.24
10746,5,2024-06-27 17:00:00,70.97
10747,5,2024-06-27 18:00:00,62.88
10748,5,2024-06-27 19:00:00,70.6
10749,5,2024-06-27 20:00:00,77.44
10750,5,2024-06-27 21:00:00,71.73
10751,5,2024-06-27 22:00:00,67.88
10752,5,2024-06-27 23:00:00,66.85
10753,5,2024-06-28 00:00:00,68.03
10754,5,2024-06-28 01:00:00,58.37
10755,5,2024-06-28 02:00:00,62.67
10756,5,2024-06-28 03:00:00,67.47
10757,5,2024-06-28 04:00:00,64.08
10758,5,2024-06-28 05:00:00,60.36
10759,5,2024-06-28 06:00:00,61.59
10760,5,2024-06-28 07:00:00,77.82
10761,5,2024-06-28 08:00:00,72.36
10762,5,2024-06-28 09:00:00,76.63
10763,5,2024-06-28 10:00:00,77.8
10764,5,2024-06-28 11:00:00,78.76
10765,5,2024-06-28 12:00:00,74.52
10766,5,2024-06-28 13:00:00,78.02
10767,5,2024-06-28 14:00:00,82.27
10768,5,2024-06-28 15:00:00,72.87
10769,5,2024-06-28 16:00:00,70.72
10770,5,2024-06-28 17:00:00,69.9
10771,5,2024-06-28 18:00:00,70.43
10772,5,2024-06-28 19:00:00,75.62
10773,5,2024-06-28 20:00:00,63.07
10774,5,2024-06-28 21:00:00,60.28
10775,5,2024-06-28 22:00:00,60.49
10776,5,2024-06-28 23:00:00,63.91
10777,5,2024-06-29 00:00:00,61.35
10778,5,2024-06-29 01:00:00,70.21
10779,5,2024-06-29 02:00:00,57.38
10780,5,2024-06-29 03:00:00,73.07
10781,5,2024-06-29 04:00:00,61.37
10782,5,2024-06-29 05:00:00,70.17
10783,5,2024-06-29 06:00:00,71.27
10784,5,2024-06-29 07:00:00,70.57
10785,5,2024-06-29 08:00:00,70.62
10786,5,2024-06-29 09:00:00,80.67
10787,5,2024-06-29 10:00:00,76.16
10788,5,2024-06-29 11:00:00,74.45
10789,5,2024-06-29 12:00:00,81.34
10790,5,2024-06-29 13:00:00,79.03
10791,5,2024-06-29 14:00:00,76.51
10792,5,2024-06-29 15:00:00,71.49
10793,5,2024-06-29 16:00:00,72.5
